cell_id,cell_type,latitude,longitude,altitude,antenna_height,power_w,range_m,directionality,azimuth_angle,elevation_angle,path_loss_exponent,horizontal_beam_width,vertical_beam_width,azimuth_signal_strength_back_loss,elevation_signal_strength_back_loss
c00810,micro,-23.5404,-46.6643,621.1331911454389,7.504553495569765,2.4793972222200127,499.6381312180085,1,139.9936106516679,-8.146182811693368,3.0,124.30096906754511,30.892020360124423,11.826399191802246,10.636859095894556
c00811,micro,-23.6511,-46.7236,641.4529045686533,6.7265209942833595,1.132676504767284,406.83286321293053,1,210.69686272100054,-2.006645864936922,3.0,118.01511792196271,29.541078978251676,13.338054870502766,11.488785067092111
c00812,macro,-23.5439,-46.6339,613.126480112078,39.48485828703732,55.11016008493942,1626.216943381949,1,108.56684673126523,3.747284618246641,3.2,69.74358871552302,5.914908431156455,18.629158026800013,20.183555440374736
c00813,small,-23.5678,-46.7021,629.4072111370349,12.764996686751228,18.613787958027025,709.4885678860819,0,,,2.8,90.33235497877023,20.79868356130687,12.25968031528212,15.928933002668359
c00814,micro,-23.5507,-46.7258,656.343549327438,5.5550389414273305,2.3189521188480864,553.6098948542042,1,36.51885758111131,-3.1548772259082565,3.0,123.05374430317973,30.314785165566622,12.446008160029287,10.284692018716619
c00815,macro,-22.9055,-43.1821,656.723085799213,39.99475337711314,57.40817015732667,1226.6283684046869,0,,,3.2,58.01995505762943,11.184165439472421,18.787083562862414,19.589600923090018
c00816,macro,-23.432,-46.7646,643.7361661591868,30.61606928320768,33.00348891426749,1518.7055483702925,1,267.94215380947907,0.5129173528657844,3.2,66.23909829639365,8.525006863061943,19.820959861611872,18.132652613463932
c00817,small,-23.5258,-46.2058,672.4797029227556,13.964241691929477,17.492247408047007,671.2561442706019,1,261.600464993526,-1.29834006155243,2.8,94.46303037567108,16.208648923659386,14.511650707904494,15.415638571013933
c00818,small,-22.9007,-43.178,677.0808577459858,10.351659807171313,8.787785713415046,712.2256423857887,1,95.4004810106384,-5.329362913600773,2.8,88.18383140606991,21.46627164605414,13.525678076998751,14.194110395316496
c00819,small,-23.6124,-46.6495,648.6154532944005,10.708873823305927,17.02250379396095,752.6522737638658,1,127.8168165808878,-1.1761683748535485,2.8,94.64277175634818,23.136877024235588,13.337153187061162,12.744050239818659
c00820,micro,-22.7277,-47.2916,655.0086571278842,7.876945684116706,2.4654307959178436,350.50663343252353,1,344.613780479816,-8.44313638141075,3.0,117.10163513283541,32.121577208644005,10.723459202613775,13.949582165918308
c00821,small,-23.6256,-46.661,640.949111155532,12.842837430438646,7.8702127344127595,592.3312945864725,0,,,2.8,97.00505293129626,20.972609470417808,12.996883005926016,12.878099285849423
c00822,small,-23.636,-46.6303,662.5377544290305,11.00875523504587,5.372915191937826,694.031599581223,0,,,2.8,92.15529689345205,15.301325126378117,12.72263781855284,15.445832909358842
c00823,small,-23.4839,-46.1421,626.118790399507,9.243675643952555,19.416809083347996,534.912719858089,1,154.81381139036395,2.2079707389644865,2.8,92.6274178072189,16.889824785684247,12.5577974580975,14.702139769873805
c00824,macro,-23.5155,-46.7186,685.9166961875854,36.00438558419941,34.2567016614193,1780.532071906713,1,101.55560617998904,-1.2500612026584965,3.2,67.77043670675307,10.33621910815077,20.296657370659624,18.43998308283363
c00825,micro,-23.6472,-46.6301,672.7997052545645,7.450329426184733,1.9372035230808073,572.0075550900445,1,233.64307750759457,-10.717414885506633,3.0,118.42992539523041,36.94834938519149,13.829752590668047,11.983177609659373
c00826,small,-23.4664,-46.5104,626.021472921178,13.979161805481484,16.420259965883982,503.02782032982867,1,248.6166202608064,-7.8328861119326,2.8,87.03022714344321,19.628608207093727,12.484836743822223,13.403776105834503
c00827,micro,-23.5561,-46.6612,634.2196304899863,6.741673637480145,2.145260114950454,554.6523064317919,1,189.49971020043427,-5.717889714456275,3.0,119.050752467531,31.829839208015855,11.297771162341764,10.20042467738202
c00828,macro,-22.9865,-43.2457,658.4249752808965,39.41060771189581,41.39851734916796,1907.3422208331976,1,220.03102850499715,-3.686796125354869,3.2,57.827506172326046,9.74520762922794,21.774948425332234,19.91808084987444
c00829,small,-23.5743,-46.642,643.2349779263276,9.410811099154603,12.335351255156754,987.5966658317687,0,,,2.8,76.88516521224554,19.251286601791357,14.846254983948658,12.103871455334968
c00830,small,-23.5502,-46.6438,660.8919909744329,9.724399523400386,17.64814127975265,527.4039303399319,1,273.7394113410598,-3.9852548943289277,2.8,92.92852335735915,19.312226832439222,15.721663782805539,12.544086021138106
c00831,small,-23.5378,-46.567,642.8120730596779,14.074708106427902,6.137320095799694,521.7389473936627,1,15.155459224657104,4.069180952621423,2.8,93.98238061814834,19.20604413264794,13.521268513410972,14.916917365790665
c00832,small,-22.8077,-43.3426,680.4962351624011,12.493691590883776,16.095236569640065,944.9809878446629,1,112.6408811961171,-1.3966564925653089,2.8,91.2122216123507,14.587962983554949,12.424072810495046,14.59499338885644
c00833,small,-23.5428,-46.2465,650.166139854026,11.021256758996225,19.344886012087464,988.018405137094,1,246.39481490216187,-2.1246934841558542,2.8,94.54884566251037,22.41696415753558,12.884632979370613,13.435128211061082
c00834,macro,-22.8691,-46.3543,698.4111026201749,32.851326797275846,45.420868458948505,1312.5219792679234,1,118.67223883513769,-7.0702216760739525,3.2,74.56110618696137,8.850969614407905,21.82551596373066,21.230181994447328
c00835,small,-23.032,-45.6346,662.0535059422566,10.672665497139894,17.278860290467428,922.267412977722,1,28.272700959461798,-9.55593914685003,2.8,87.25868430292279,21.88176643670989,14.987970075637788,14.367834564977532
c00836,macro,-23.6082,-46.5674,623.0119132350374,30.008961179687667,50.09835925315103,1798.5086683487657,0,,,3.2,70.46258905935525,10.67617276760418,18.481654867788293,21.6797224410563
c00837,macro,-23.5907,-45.4409,691.7299316694649,27.336802485182307,24.002849585296104,1202.0797243812658,1,256.1381178439188,-9.71755659216404,3.2,70.50356817517027,9.625558047001729,16.852734780911202,21.94604957850831
c00838,small,-23.5339,-46.567,671.9735790974103,9.282654635388337,11.475135659874098,569.7752263620697,1,43.91455149119439,-2.6998589510339635,2.8,92.59257773226456,21.567121138823996,13.394111341795279,15.020472552811395
c00839,small,-23.1698,-46.9425,657.6029525016196,8.475413406165892,10.194663899360933,819.7658349257874,1,260.86729111619564,-1.4644567823705632,2.8,97.36071934046343,21.289146182018325,14.651294165649315,14.575306757627809
c00840,micro,-22.9892,-45.478,662.9326691239686,5.589862595567574,3.8197097129154094,592.5349979431251,1,279.1640578887272,-6.861159811277386,3.0,117.27236145216312,32.431747466434906,12.567166079052004,12.43158477881066
c00841,macro,-23.3015,-45.8832,626.2190647076562,27.64095176970458,22.04370530702878,1593.2320080472273,1,228.7082679921716,-2.4083226403634104,3.2,67.04447240300722,8.108555406982516,21.493554641625423,16.70044289082773
c00842,small,-23.5906,-46.6918,613.9124777932748,14.365953662052206,18.38623869850062,848.462262070047,1,87.92425748093193,2.875975264929134,2.8,93.32833954845597,19.147669102399036,12.822495094601665,12.958042532797517
c00843,small,-23.0659,-46.8383,649.1650058499729,8.313113227127161,9.3726057505364,885.831252735288,1,289.90632859022213,4.830789369388948,2.8,96.71377886014326,18.178786875662755,15.027110025168309,15.806017543234816
c00844,micro,-23.1633,-45.8076,677.5754067829834,6.735309764611414,3.9850658155213954,358.8844351771787,1,77.19930064024753,0.0816414029968735,3.0,119.66974727467675,30.58058049198962,11.018062593027537,13.124418309642724
c00845,macro,-23.5131,-46.5717,657.9141768653722,37.81135345060626,47.12911993018437,1853.16105491547,0,,,3.2,60.25709983213666,6.706250269287192,16.713779146341334,17.127444775135796
c00846,small,-22.9035,-43.1784,684.1834299481828,8.431753191714225,19.061722724345202,556.4444342926265,0,,,2.8,96.74578258647323,16.947160281326063,14.620696313814262,12.094513605120586
c00847,small,-22.9651,-43.2234,676.4244156638438,13.264711219776302,9.79774243713695,695.3763655167292,1,19.6991735929415,2.4072399347118454,2.8,83.89307795558021,24.62877753540417,12.888947093818846,14.22510247695653
c00848,micro,-23.5577,-46.6595,650.412174135709,5.631980452208099,4.835595863967717,459.40862572036536,1,287.7433627181987,-11.028912551162236,3.0,118.7272095038447,35.70495388749742,12.302672441318249,11.630865001119691
c00849,macro,-23.2429,-46.1189,673.6751384265445,28.88494014102783,39.147492618265005,1622.5065478603751,0,,,3.2,58.65762116387363,11.067874344706128,19.315994800053282,17.233639322973957
c00850,micro,-23.2621,-45.9557,680.4519077170946,4.62074801865937,1.4723530618815936,392.2828855977348,0,,,3.0,116.46167509245636,25.602019549877376,12.164458250882937,11.922128847320892
c00851,micro,-23.6405,-46.7221,648.3963605783424,6.475338818364524,2.2469000174751153,443.4973839508136,0,,,3.0,119.29699145166313,24.787794580595502,11.044152901216835,12.802400010218081
c00852,macro,-23.495,-45.1425,645.7244887891036,29.05997833060386,46.91008650689884,1646.8805502911005,1,218.38682391873007,-4.419711890343671,3.2,64.5038998283287,6.380867002634233,16.997149573312665,21.8399043164157
c00853,macro,-23.5259,-46.672,652.8090097466649,36.19990764509564,32.0642785950194,1805.1520622805351,1,260.84826028186603,-1.719663444896979,3.2,68.48411615271465,15.384438660757262,18.149582001048607,16.58468721383243
c00854,micro,-23.2961,-46.0099,601.7618434454937,6.792409140923038,1.3081781039233413,439.94785245748824,1,322.55158166084186,-7.445017014795066,3.0,120.77633043947662,30.45909818895777,13.955083537447887,10.935271152842004
c00855,small,-23.3515,-46.1507,655.6086380315169,14.256207340435838,6.8752221825814885,638.0484618901671,0,,,2.8,93.5959053821258,19.938474109079312,15.72789378391174,12.893239418868967
c00856,macro,-23.6242,-46.5101,664.4087596616963,37.55210221419675,26.886897459139483,1102.9381504811631,1,227.07945824775254,-0.8988911740084373,3.2,67.71245377513185,13.861458943755805,19.17840518515833,20.18232266518995
c00857,macro,-23.422,-46.7979,652.89022182831,28.12663103172966,24.450059570526207,1696.2749921656068,1,247.08334012852677,-2.125715002904029,3.2,73.55113465577963,5.23049676504066,20.229987024035044,21.746446727433547
c00858,small,-23.0651,-46.5697,656.8934884072274,12.967988363723556,8.538348080965191,827.2580063010896,1,242.92697032328132,-1.476741942554123,2.8,86.84022725419788,15.018261464570676,14.090639313646461,14.830082317372977
c00859,small,-22.8554,-47.1302,649.1304724880099,9.694535410153932,12.792249280563048,671.8007576486684,1,177.48023320186917,-4.2958748495249175,2.8,84.46258300552915,19.912358296300354,12.879452613628885,14.247221710045757
c00860,macro,-23.5721,-46.7075,610.0595622009139,35.32942737622594,51.453336306749435,1565.172859450968,1,140.7681173533324,-0.2251601901493685,3.2,63.446446190820474,11.882523336075021,21.851287066399063,19.451790198409768
c00861,macro,-23.5617,-46.6735,683.2518952180673,31.698917089196897,36.12117993188221,1455.0651279620427,1,274.456374144153,1.2256644880114225,3.2,63.19987290050764,13.414951744421266,21.511580170228616,16.04698834595587
c00862,macro,-23.7134,-46.4545,642.6434230519657,29.151141026569903,23.31498574636173,1970.1090990090524,1,108.00352945468849,0.9857572486508452,3.2,65.0388431369216,8.241692349602392,19.122674456312545,16.393995906359002
c00863,small,-23.5144,-46.715,637.6445974493965,9.89455114212134,6.966590566005237,754.4113016554134,0,,,2.8,88.57172845863882,13.747222251977755,14.266715857252455,12.782812859320646
c00864,micro,-23.2513,-45.9374,677.1596555690365,5.397214903487885,3.453214935606872,499.39026559262584,1,196.49850975364458,0.7555704348947159,3.0,114.50067855228333,31.980426554570908,10.562734079116723,12.390655547998902
c00865,macro,-22.9865,-43.2278,669.5740093692243,32.80352466390117,29.870653392236303,1295.0162379139576,1,96.3399087583837,0.48424233645892256,3.2,59.219011375990256,11.053328504132109,17.874529324460493,20.25889441020635
c00866,macro,-23.4435,-46.3215,655.4613171195156,36.66234696817121,54.46075228028612,1081.8200296460009,0,,,3.2,72.50941915935712,9.624464253402476,19.221713445963868,18.39014903951496
c00867,macro,-23.2573,-47.3221,665.3873944619919,26.492372178266972,39.26159452433223,1807.1188927834667,0,,,3.2,63.7497631373165,12.045543894042101,18.200008932363996,19.034134732028335
c00868,micro,-23.4968,-46.5572,626.9002332861903,7.717231269360678,1.065553173215223,459.3574984454661,1,250.20378949927488,-3.354976546541126,3.0,122.08728205206573,22.27615319546416,11.772050169049752,12.523781303502567
c00869,micro,-22.9808,-43.1917,648.382112519609,7.417038245447346,1.821425365373726,591.3933033886153,1,350.3325045571463,-6.646717149387478,3.0,117.53159940503161,29.98969311644272,10.125509952862364,13.218574656659147
c00870,macro,-23.564,-46.6531,675.895682189145,26.066863338008574,54.133693765460855,1022.1466643044928,1,163.687818105387,-4.0445610190364425,3.2,66.2661920467585,8.660898968168118,18.756933408702935,16.271230197704387
c00871,micro,-23.6068,-46.6523,636.4571636173966,6.3314101695080405,3.347920178843807,419.4434427143811,1,52.9420052105043,-4.327139422399918,3.0,120.99101887262076,29.458530724085087,12.73089031103217,13.564286561116502
c00872,macro,-23.5289,-46.6316,630.033333900125,38.67600217719133,57.813407723306156,1694.32825907558,1,294.5099557905671,-0.9543097290965288,3.2,69.07157035968523,13.041884374401368,21.48613803117082,21.389989741709464
c00873,small,-22.9653,-47.1345,651.5720790567339,14.729645267440944,10.69935733695812,813.2187291951984,1,94.11692291053913,-5.801024980757197,2.8,98.77079520964962,20.744028219769,13.66129952217545,14.023551949811607
c00874,macro,-22.9644,-43.2212,652.0411402219559,39.45108554279172,22.678291628354255,1913.8638696586913,1,358.425526177397,1.7687086860816148,3.2,61.23682995555811,9.569796327405655,19.085501936676444,21.432341430388476
c00875,macro,-23.6029,-45.43,662.9514419968003,32.92844376280222,57.72891850415083,1785.8979574590285,1,202.77509969774164,-8.558252023581183,3.2,66.38692041238181,9.048762771830276,16.249912294135797,19.612644050469015
c00876,small,-22.8858,-43.2304,622.4369512552071,12.900577548078324,18.587834741696412,932.9053000590202,1,83.74771748163623,-9.530100545265665,2.8,87.28099943873084,20.428938015769873,15.668573685863596,14.078957430913873
c00877,small,-23.6289,-46.6293,599.0124645919874,13.794631810691074,6.408314639695316,960.4584162089075,1,178.5617170287638,-3.5404640317013962,2.8,81.208917876645,18.374239155578632,13.239424537366192,13.681206375147116
c00878,small,-23.6653,-46.5317,668.4246385487774,11.124573764842534,14.218163369532274,846.7239201092539,0,,,2.8,82.77695950187153,17.181531055683053,15.545241285093157,12.168688978534028
c00879,small,-23.1716,-46.8895,628.340360535905,13.435662578520233,11.056469484903957,578.1956565367701,1,280.6099144657012,-8.032935415937185,2.8,92.3918968261601,21.687278320768055,14.969538992833044,12.827108993656035
c00880,small,-22.8672,-46.3521,637.8001927763762,14.865400523712292,14.711822786149881,944.4585718310967,1,38.093718890900085,-5.548279820019371,2.8,86.20587360854073,19.750950205989643,14.719568526781742,15.875265922699464
c00881,small,-22.9849,-43.2254,606.3352903609209,10.49704081474559,12.344121350580753,602.2577867789938,1,308.52097813171736,-6.045943316315691,2.8,79.78406980434991,14.174909500375433,12.7353305486537,12.753960950931557
c00882,macro,-23.7515,-46.3928,670.4582536405112,27.15422052028156,34.84263166471301,1559.7814351717263,0,,,3.2,64.9616461449349,11.945416122880673,20.10431008908712,18.85776432307375
c00883,small,-23.5006,-46.5634,657.0067644814507,10.243660406890285,18.150575556875765,526.5941454437605,0,,,2.8,82.97443702076293,23.61166800897105,12.34454175184403,13.835052394826858
c00884,micro,-23.1686,-46.92,656.203890881019,4.240943042637916,2.434954589420769,454.68761493252794,1,322.1977485749993,-5.15653743300029,3.0,116.67351379999168,32.23247456552997,11.848414362411717,13.763552569352562
c00885,small,-22.8191,-47.1989,656.0691016837907,8.300633789108053,11.037473930645287,718.6355756596471,1,82.72001625950925,-3.0194628728851716,2.8,90.8345914125795,17.180510584391456,15.457748293689875,13.17616138677439
c00886,small,-23.5301,-46.7738,608.7967569193703,13.159157716736114,12.62642762221656,842.3191228407068,1,187.56209060230347,1.0569662829416977,2.8,93.89742823500367,16.045461492326474,14.282167681039528,15.027390410790757
c00887,micro,-23.3011,-46.0204,630.296680231842,4.068863349297027,3.1775050363629296,525.1637000802547,1,305.9719992598958,2.8829818619551624,3.0,125.25247701667674,31.286206623961583,12.240370236774861,10.505305565988365
c00888,micro,-23.4657,-46.5346,640.9654577910761,6.559545129316566,3.5609500338569426,419.1358377279655,0,,,3.0,124.78057855259527,24.575334435398986,12.794028800554885,13.265070321241627
c00889,small,-23.6248,-46.6604,635.0251445772733,9.68468942754539,6.952055803882383,574.6821735937953,1,21.746727646427686,-2.097827524917919,2.8,87.77142197664449,24.076023054246313,15.861167844309204,14.31235347103338
c00890,small,-23.1491,-45.6791,644.5697690070759,9.77737860115175,12.354598866289093,649.6828599326841,0,,,2.8,93.2448941317626,23.178748120064377,14.06557464759355,14.861633129435825
c00891,macro,-23.8674,-46.5006,654.9239940535759,26.1783744606647,47.93087608957018,1907.783634753522,1,87.09131213093191,-1.075005519763686,3.2,69.87693226151738,12.702142925622988,17.685857436072247,18.36190210000362
c00892,micro,-23.4743,-45.0781,670.1287663251038,7.255223520523556,4.355760271433375,530.9527735844429,1,313.2225427280776,-1.4391225576634445,3.0,114.75305613858123,26.759828275332776,13.056034964428758,12.701723101089472
c00893,micro,-23.5927,-46.5895,620.395919459186,6.001411333804489,2.571500885268064,527.1781232668566,0,,,3.0,122.62499584950727,27.579630983889025,13.863310764833058,11.482912519964817
c00894,macro,-23.7085,-46.4618,649.8232922640304,27.33995928043235,36.12511964444316,1386.6904658030473,1,246.07592548067277,-10.554818516621715,3.2,65.04207791325713,5.0,17.283117613293978,17.187168307225196
c00895,macro,-23.5157,-46.4974,664.2308735784756,29.239421175921905,44.58469686646272,890.8076568337265,0,,,3.2,50.71554915663412,5.0,20.59903012731015,21.63829652005355
c00896,small,-23.6334,-46.7184,631.5183366005637,12.424050398165257,6.720962698306144,540.0299703085416,1,107.70762685867335,-1.643240523489425,2.8,94.57464831448381,18.738473724599842,14.365534922526901,14.547907104679997
c00897,micro,-23.1888,-46.8848,646.1433445246424,4.09395171267769,2.11558765855448,528.0595556036415,0,,,3.0,127.23135778772908,32.216835407806165,13.455984460635353,13.691244691939442
c00898,micro,-23.512,-46.5602,659.331042309747,4.579315526856517,3.1552205340471904,518.7691064290439,1,8.195083746739712,-6.756692128384448,3.0,115.25910643929303,31.123938696045627,11.295218782951427,13.440468061812936
c00899,small,-23.5252,-46.6714,650.2241771895904,13.17179898960541,13.746948080161578,809.1032017733937,1,37.48182311215014,-8.197466716961909,2.8,86.0814476637677,16.242542361103254,15.988434969213433,14.014796476428742
c00900,small,-23.4947,-46.5188,663.4839552113212,10.852333339935798,11.410906364184758,854.1189062695928,0,,,2.8,89.39390386630116,17.27083657683091,14.863566788531257,15.842491004697287
c00901,small,-23.2005,-46.8838,651.893962940992,14.611792089130804,16.750565051117267,759.8433728895908,1,112.47060127410303,-6.02770340158566,2.8,86.99759061135322,18.687503398170513,13.44012001159189,14.81273303308883
c00902,micro,-23.6109,-46.6861,643.7627492067151,4.844979703469046,1.2787252306977157,554.3650887642355,1,145.07539744657623,-10.019601966022408,3.0,115.65522820320953,28.13782595393522,12.909058932888165,13.097435415134088
c00903,small,-23.4162,-46.4947,626.5458049027225,9.131982127601768,11.277154661940394,722.2160440984285,0,,,2.8,92.69439997339961,23.64859926718886,15.311181194409398,14.755302925172181
c00904,macro,-23.52,-46.616,654.9433711282733,35.25786096946011,46.79063789586145,1681.916958381425,1,88.3192846620231,-1.1640683982157383,3.2,60.32775709069375,11.025018541167812,16.99330826315177,18.935882593275622
c00905,small,-23.4586,-46.3459,651.9994555498474,11.691449936187306,14.458931285861924,923.8508478717465,0,,,2.8,86.93883044575391,23.884979646903535,13.181974425218549,14.761921211221322
c00906,small,-23.5243,-46.8171,630.143359443888,12.321307402866394,5.884885550612104,709.5928751656991,1,243.9083130624876,-6.658206371044114,2.8,83.93411395503034,20.49793738863528,14.100302838397319,13.867170812146007
c00907,micro,-23.5669,-46.7031,661.6411164969053,6.511022934871483,1.1676568910468133,598.7329241451924,1,8.518087272335206,-3.4537657734819756,3.0,123.67529725897154,30.433641707904883,10.303857692629716,10.2299372966317
c00908,small,-23.5308,-46.5809,675.3584701268004,12.321669206112825,15.650276925430054,720.8848192706683,1,291.40942854914096,1.862350402076821,2.8,90.26293305694068,21.95035535237742,12.951791439584992,14.570745881411414
c00909,small,-23.5705,-45.2908,636.7981386407198,12.597960015538053,19.361506732429223,788.664048859312,1,334.4957370544325,-9.458797144115199,2.8,95.55172480877638,19.371905397616942,15.978731499889031,14.418014754314036
c00910,macro,-22.9203,-43.1717,635.4473571144408,26.65367089749263,25.31940290441147,1660.2133130180782,0,,,3.2,57.50126390481213,8.013988335466225,19.655664022606622,16.64838705091742
c00911,macro,-23.2733,-46.8697,634.7170288615737,27.05407329668982,37.24495141591426,1838.4514318267723,1,214.5457862189395,-5.511061291649642,3.2,74.63598229382156,6.036946807062323,20.90294727005147,20.756485050699613
c00912,macro,-23.6608,-46.7034,616.4267689562548,35.6954921649355,28.26366024489313,1287.3192069061845,1,236.5266705583078,-3.1065747471728202,3.2,72.07289060835545,8.878107699004975,17.803308406057482,21.83106348944377
c00913,macro,-22.8794,-47.028,690.0896337375019,28.861082488542024,24.772248331941782,974.0493778879503,1,234.79993678233396,-4.985167591535122,3.2,54.248084205324005,18.73335638605517,18.83342052948977,17.694495843020704
c00914,macro,-23.5664,-46.6451,641.0222923896846,28.240842044671133,43.67774394320953,923.204303938249,1,335.41384898394017,-0.4287336993319224,3.2,59.947291169042174,6.009776581344173,19.46583968846628,20.122817206086495
c00915,macro,-23.6154,-46.5549,632.8309164517152,33.73969601485393,47.21052295748349,1214.4746738764645,1,347.15011362982824,1.355335777793389,3.2,58.075331099704925,12.6569585745669,19.846630490319743,21.98094950978409
c00916,micro,-23.4749,-46.5839,627.4644990602131,5.94423810373341,2.808948940039594,363.83411381652144,0,,,3.0,113.46410762320535,26.82598028170019,10.5448274293522,10.708027316890133
c00917,micro,-22.9514,-43.1652,642.2406506721204,4.408827170395431,1.8723150001329087,474.2866604689352,0,,,3.0,116.11243528753943,36.14891610184206,11.838450468572816,13.673316742431279
c00918,small,-23.6297,-46.7848,636.0958126667337,12.437182944038298,11.71668097673913,851.9247119572686,0,,,2.8,92.55286377648622,17.38152827552984,15.738092003450532,15.5531633168309
c00919,small,-23.5367,-45.2283,678.7614637352111,13.541918067810858,5.147735856829537,888.515274260819,1,0.37373658196950377,-2.9619676363387275,2.8,95.03417629780243,15.498204507936752,15.495452826678891,15.915402681393395
c00920,micro,-22.844,-43.3058,625.0252436787239,6.006697618203834,1.0288663008534722,553.2702325048956,1,189.72573005797764,-8.17423479925878,3.0,114.92667382672734,31.723072201971124,11.838498176484755,13.928945687810561
c00921,macro,-23.5331,-46.5055,619.2293153742332,26.181823735479814,30.302713799441246,1751.557209187737,1,235.03548233437115,-7.111966830410513,3.2,66.08220549684275,7.715760829708033,21.831576140848235,16.689258110571583
c00922,small,-23.4416,-46.4602,661.0356816457482,13.698574632560156,14.054699837114864,520.4099844692672,0,,,2.8,94.59510705056778,20.96875339312159,13.604568018056613,13.932156196365582
c00923,small,-22.8951,-47.0044,647.8558700738138,14.842155681172445,7.177659121812594,925.5782882709995,1,132.76418738266122,-3.5940191798443353,2.8,90.21074288370724,22.7011205754736,14.914108123269546,14.403297988762938
c00924,micro,-23.3616,-46.2202,645.5411032744177,7.477971293431175,3.717481842025534,350.01180245730535,1,106.4319914201732,-2.070887874982511,3.0,123.73742147395406,32.35853092932828,12.023002611427291,11.109215975132136
c00925,small,-23.5007,-46.615,661.1927249260892,14.57788869474141,12.019527049525927,725.660921944648,1,65.57132396444706,-8.797049539125506,2.8,87.0125591998375,18.468048242482748,13.043131205191955,13.161056969950137
c00926,micro,-23.5206,-46.7469,652.7342327458907,5.756460026198807,4.264622146981717,486.2883111261576,0,,,3.0,116.53785120608873,34.1304331031562,11.900788034189246,11.109548017805757
c00927,macro,-23.8589,-46.5737,649.0636482627943,34.43659409592233,20.293014076321185,1425.642804100507,0,,,3.2,60.220512971558115,5.64344018379498,21.332934669626617,20.87569649664821
c00928,small,-23.5672,-46.6497,621.8870779615272,11.639492598606013,5.486834782355848,952.936233561595,0,,,2.8,85.65135185802177,23.562567350184676,13.559999048678765,15.38173336166942
c00929,macro,-23.5928,-46.6912,616.6380970065634,25.2883562602061,58.83038502304964,1004.522677955939,1,129.58773377676926,-5.501397666242836,3.2,63.6725807790611,8.164144890701573,17.25414959085593,18.990038996868137
c00930,small,-23.5635,-46.9292,635.991432374189,12.941632981644409,11.642174597662581,768.1716030273528,0,,,2.8,82.06696025286323,18.845191641295827,15.21813304504727,14.842713588966228
c00931,small,-23.5543,-46.6494,628.3127011820214,10.817000637242947,18.11728783204275,737.9165526431441,1,283.9657761614797,-0.5733635281628544,2.8,95.94774777140675,20.251243800128755,12.225632115876294,15.695941929681887
c00932,small,-22.9346,-45.5936,655.3841159704638,12.554534021441734,7.030801378062389,597.6932231169852,1,260.99280656790773,-3.67201767219571,2.8,88.3469745799038,19.3367876070709,12.198001108949763,14.420026063190484
c00933,macro,-22.8484,-47.2098,614.0257017858047,28.495402672890304,38.9939742885558,1090.1826384277208,1,181.9223392094972,0.2608562279503519,3.2,58.114032294417584,5.735848959624905,19.27465521523547,20.015866255926703
c00934,macro,-23.6652,-46.4731,641.0567981412953,31.757464758465442,46.07301282990708,1218.0930708986166,1,140.0508934339887,-4.773985408425078,3.2,67.15158534860454,5.295820806864653,16.947052370030843,17.084364735427002
c00935,micro,-23.6271,-46.5435,646.5385028333645,4.59904959697839,1.5915142818237888,514.949553901142,1,44.567245348262986,-4.622744247534742,3.0,118.57698297586629,33.0487295796542,12.56551471675913,12.441219588674134
c00936,macro,-23.0556,-45.5587,649.2068944093676,34.464129572237354,23.008910489178156,1376.3437301507902,1,282.64989207320514,4.493530563253822,3.2,56.60364886808213,7.825273646707599,16.36006544619528,17.307758312919283
c00937,micro,-23.4919,-46.3343,657.9792852541908,6.312031577827328,3.2556090968055913,397.9356683895677,1,222.28719968941107,-9.492241886721356,3.0,116.25837880640037,30.094578933964655,13.817381789194323,10.304726745694008
c00938,macro,-23.5865,-46.8871,643.4691961301809,28.057709292763143,44.80870369293887,1807.3328696522346,1,135.677404705686,2.137924973678797,3.2,77.51542686096681,6.72925677255312,18.208639475777613,19.33616745234151
c00939,micro,-23.5126,-46.8108,636.6501599207912,7.717543779593139,4.935939811285115,450.2051258294365,0,,,3.0,125.74256750354434,29.445105104295383,10.690756522055555,12.381261879800935
c00940,small,-23.3663,-46.8461,674.8896030089958,8.052110988857601,12.474885845325796,734.8020624338085,1,237.48217430827037,0.06326998504599812,2.8,81.47614761876889,23.709388797018615,14.644309956149984,14.834603099097311
c00941,macro,-23.478,-46.7397,643.5993462290833,38.18795894360681,50.50401908893393,1990.7969613813307,1,334.5259920637486,-4.321881877484097,3.2,72.52171334133128,9.561880132902356,17.9188228667453,17.50304595639429
c00942,micro,-23.4144,-46.4972,678.382607351086,4.463641777023545,2.0750227335949614,547.3627983888522,1,170.78848572227182,2.7076082869589664,3.0,115.70306520732969,33.86485324553599,11.429849843631311,13.874756360879855
c00943,small,-23.6744,-46.469,643.4974550111131,10.573148837324327,8.808081118768765,746.4648313493692,0,,,2.8,96.17162609285499,21.47801016537466,15.098392823944291,12.38058430635124
c00944,small,-23.5896,-46.6915,649.674606734604,14.40174618408191,8.915459658366084,947.2391433569684,1,337.4061445130687,-5.8231423428428855,2.8,90.4713347604695,19.82489612619092,13.53417089078361,14.42691498763634
c00945,micro,-23.56,-46.6393,647.2250530499655,4.625630992836458,3.923258928480161,366.6706802595734,1,345.52491416767197,-4.553073376766655,3.0,112.96199972175346,30.079605846860964,10.297061906373324,11.187811483371032
